geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
mmu05012	Parkinson disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05012+68943+66445+12862+68375+214084+66052+12861+226646+66043+67003+17993+67680+68197+67264+22272+68349+11949+66152+18749+66108+227197+18747+12864+66142+54405+225887+11946+66916+68194+22273+66576+11950+67184+17995+66594+28080+11951+69875+66218+407785+228033+13488+22333+66046+11739+70316+66377+67130+104130+11540+20617+66694+67273+66495+14677+230075+14680+11947+72900+595136+12858+12859+22223+14763+17992+13063	-0.6113760060075581	-2.888657139260412	0	0	114	./Project_wg_result1568400103_GSEA/mmu05012.png	66	68943;66445;12862;68375;214084;66052;12861;226646;66043;67003;17993;67680;68197;67264;22272;68349;11949;66152;18749;66108;227197;18747;12864;66142;54405;225887;11946;66916;68194;22273;66576;11950;67184;17995;66594;28080;11951;69875;66218;407785;228033;13488;22333;66046;11739;70316;66377;67130;104130;11540;20617;66694;67273;66495;14677;230075;14680;11947;72900;595136;12858;12859;22223;14763;17992;13063	Adora2a;Atp5a1;Atp5b;Atp5c1;Atp5d;Atp5f1;Atp5g1;Atp5g3;Atp5o;Cox5a;Cox5b;Cox6a1;Cox6a2;Cox6c;Cox7b;Cyc1;Cycs;Drd1;Gnai1;Gnal;Gpr37;Ndufa1;Ndufa10;Ndufa11;Ndufa13;Ndufa4;Ndufa6;Ndufa8;Ndufa9;Ndufab1;Ndufb11;Ndufb3;Ndufb4;Ndufb5;Ndufb6;Ndufb7;Ndufb8;Ndufb9;Ndufc1;Ndufc2;Ndufs1;Ndufs2;Ndufs3;Ndufs4;Ndufs5;Ndufs6;Ndufs8;Ndufv1;Ndufv2;Pink1;Prkaca;Prkacb;Sdhb;Sdhc;Slc18a2;Slc25a4;Snca;Uchl1;Uqcr10;Uqcr11;Uqcrc1;Uqcrc2;Uqcrfs1;Uqcrh;Uqcrq;Vdac1
mmu00190	Oxidative phosphorylation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00190+66052+12861+74776+226646+66043+67003+17993+67680+11972+68197+67264+22272+68349+11949+66152+76252+11958+11966+66108+227197+12864+66142+54405+225887+11946+66916+68194+22273+11964+73834+66576+11950+67184+108664+17995+66594+66237+11984+28080+11951+11975+69875+66218+407785+228033+66046+70316+66377+67130+104130+66694+67273+66495+230075+11947+72900+595136+12858+12859+27425+17992+67895+11973	-0.6629471555645443	-3.0637311926643416	0	0	103	./Project_wg_result1568400103_GSEA/mmu00190.png	63	66052;12861;74776;226646;66043;67003;17993;67680;11972;68197;67264;22272;68349;11949;66152;76252;11958;11966;66108;227197;12864;66142;54405;225887;11946;66916;68194;22273;11964;73834;66576;11950;67184;108664;17995;66594;66237;11984;28080;11951;11975;69875;66218;407785;228033;66046;70316;66377;67130;104130;66694;67273;66495;230075;11947;72900;595136;12858;12859;27425;17992;67895;11973	Atp5a1;Atp5b;Atp5c1;Atp5d;Atp5f1;Atp5g1;Atp5g3;Atp5k;Atp5l;Atp5o;Atp6v0a1;Atp6v0c;Atp6v0d1;Atp6v0e2;Atp6v1a;Atp6v1b2;Atp6v1d;Atp6v1e1;Atp6v1g2;Atp6v1h;Cox5a;Cox5b;Cox6a1;Cox6c;Cox7b;Ndufa1;Ndufa10;Ndufa11;Ndufa13;Ndufa4;Ndufa6;Ndufa9;Ndufab1;Ndufb11;Ndufb3;Ndufb4;Ndufb5;Ndufb6;Ndufb7;Ndufb8;Ndufb9;Ndufc1;Ndufc2;Ndufs1;Ndufs2;Ndufs3;Ndufs4;Ndufs5;Ndufs6;Ndufs8;Ndufv1;Ndufv2;Ppa1;Ppa2;Sdhb;Sdhc;Uqcr10;Uqcr11;Uqcrc1;Uqcrc2;Uqcrfs1;Uqcrh;Uqcrq
mmu00010	Glycolysis / Gluconeogenesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu00010+13382+235339+72157+56421+14751+17330+110695+12183+68263+16828+15275+18642+18597+11674+433182+13806+13807+18746+14433+11676+18648+18655+21991	-0.560839442227934	-2.213855939003749	0	8.854960152679312e-5	47	./Project_wg_result1568400103_GSEA/mmu00010.png	23	13382;235339;72157;56421;14751;17330;110695;12183;68263;16828;15275;18642;18597;11674;433182;13806;13807;18746;14433;11676;18648;18655;21991	Aldh7a1;Aldoa;Aldoc;Bpgm;Dlat;Dld;Eno1;Eno1b;Eno2;Gapdh;Gpi1;Hk1;Ldha;Minpp1;Pdha1;Pdhb;Pfkm;Pfkp;Pgam1;Pgk1;Pgm2;Pkm;Tpi1
mmu00020	Citrate cycle (TCA cycle)	http://www.kegg.jp/kegg-bin/show_pathway?mmu00020+66052+14194+13382+235339+67680+20916+15929+12974+170718+11429+239017+68263+18597+67834+56451+17448+17449	-0.6313979519267316	-2.2151587893227167	0	9.740456167947244e-5	29	./Project_wg_result1568400103_GSEA/mmu00020.png	17	66052;14194;13382;235339;67680;20916;15929;12974;170718;11429;239017;68263;18597;67834;56451;17448;17449	Aco2;Cs;Dlat;Dld;Fh1;Idh3a;Idh3b;Idh3g;Mdh1;Mdh2;Ogdhl;Pdha1;Pdhb;Sdhb;Sdhc;Sucla2;Suclg1
mmu05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05169+12675+20602+15042+16150+74769+21355+60406+242705+26416+18707+15001+21939+54721+12028+18037+19664+19106+21929+68652+230073+12367+17874+56489+433759+12125+26409+16408+16179+11783+18708+16476+12567+21356+14991+12571+14998+15975+19766+19645+19698+18033+17060+12495+22033+12122+15040+16391+22059+246730+17463+16453+12317+19697+20848+11651+246727+56436+12229+20963+12566+21354+22030+266632+15976+14999+12010+14969+15018+14827+12018+13557+15002+14961+27401+15000+228607+17869+14960+17096+26397+234779+14082+14964+17246+252870+12443+53859+57296+15894+14972+12428+18035+24088	0.43678422178108217	2.2044251741896446	0	1.713487438063432e-4	171	./Project_wg_result1568400103_GSEA/mmu05169.png	93	12675;20602;15042;16150;74769;21355;60406;242705;26416;18707;15001;21939;54721;12028;18037;19664;19106;21929;68652;230073;12367;17874;56489;433759;12125;26409;16408;16179;11783;18708;16476;12567;21356;14991;12571;14998;15975;19766;19645;19698;18033;17060;12495;22033;12122;15040;16391;22059;246730;17463;16453;12317;19697;20848;11651;246727;56436;12229;20963;12566;21354;22030;266632;15976;14999;12010;14969;15018;14827;12018;13557;15002;14961;27401;15000;228607;17869;14960;17096;26397;234779;14082;14964;17246;252870;12443;53859;57296;15894;14972;12428;18035;24088	Adrm1;Akt1;Apaf1;B2m;Bak1;Bax;Bcl2l11;Bid;Blnk;Btk;Calr;Casp3;Ccna2;Ccnd1;Cd40;Cdk2;Cdk4;Cdk6;Chuk;Ddx58;E2f2;E2f3;Eif2ak2;Entpd1;Fadd;H2-Aa;H2-Ab1;H2-D1;H2-DMa;H2-DMb1;H2-DMb2;H2-Eb1;H2-K1;H2-M3;H2-Oa;H2-Ob;H2-Q7;H2-T23;H2-T24;Hdac1;Icam1;Ifnar1;Ifnar2;Ikbkb;Ikbke;Irak1;Irak4;Irf9;Itgal;Jak3;Jun;Lyn;Map2k3;Map3k14;Map3k7;Mapk14;Mavs;Mdm2;Myc;Myd88;Ncor2;Nfkb1;Nfkbia;Nfkbie;Oas1a;Oas3;Pdia3;Pik3cb;Pik3cd;Pik3r1;Plcg2;Psmd7;Psmd8;Rb1;Rbpj;Rela;Relb;Ripk1;Sap30;Skp2;Stat3;Syk;Tab2;Tap1;Tap2;Tapbp;Tlr2;Tnfaip3;Traf2;Traf5;Trp53;Tyk2;Usp7
mmu05140	Leishmaniasis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05140+16452+26416+15001+68652+13058+15980+16401+17874+26409+16179+16476+14131+14998+15979+21803+14129+18033+21898+17969+246256+19697+16412+266632+14999+14969+16414+13057+15002+14961+15000+14960+26417+17972+18035+24088+16175+20846+16451	0.5401339916406894	2.2108019133038	0	2.056184925676118e-4	56	./Project_wg_result1568400103_GSEA/mmu05140.png	38	16452;26416;15001;68652;13058;15980;16401;17874;26409;16179;16476;14131;14998;15979;21803;14129;18033;21898;17969;246256;19697;16412;266632;14999;14969;16414;13057;15002;14961;15000;14960;26417;17972;18035;24088;16175;20846;16451	Cyba;Cybb;Fcgr1;Fcgr3;Fcgr4;H2-Aa;H2-Ab1;H2-DMa;H2-DMb1;H2-DMb2;H2-Eb1;H2-Oa;H2-Ob;Ifngr1;Ifngr2;Il1a;Irak1;Irak4;Itga4;Itgb1;Itgb2;Jak1;Jak2;Jun;Map3k7;Mapk14;Mapk3;Myd88;Ncf1;Ncf4;Nfkb1;Nfkbia;Rela;Stat1;Tab2;Tgfb1;Tlr2;Tlr4
mmu04714	Thermogenesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04714+20112+57423+66445+12862+68375+83766+58988+66052+12861+226646+66043+67003+12801+19094+76947+17993+15461+67680+216739+68197+66993+231991+67264+22272+68349+11949+69487+29861+19017+66152+83797+11958+18749+66108+227197+18747+12864+11465+66142+11909+327826+54405+66272+225887+11946+66916+68194+22273+66576+11950+67184+17995+66594+28080+11951+69875+66218+108079+407785+228033+66046+70316+66377+67130+104130+66694+67273+66495+230075+11947+72900+595136+19744+12858+12859+27425+17992+74205	-0.4316464805929704	-2.165886469941407	0	2.247797577218595e-4	191	./Project_wg_result1568400103_GSEA/mmu04714.png	78	20112;57423;66445;12862;68375;83766;58988;66052;12861;226646;66043;67003;12801;19094;76947;17993;15461;67680;216739;68197;66993;231991;67264;22272;68349;11949;69487;29861;19017;66152;83797;11958;18749;66108;227197;18747;12864;11465;66142;11909;327826;54405;66272;225887;11946;66916;68194;22273;66576;11950;67184;17995;66594;28080;11951;69875;66218;108079;407785;228033;66046;70316;66377;67130;104130;66694;67273;66495;230075;11947;72900;595136;19744;12858;12859;27425;17992;74205	Acsl3;Acsl6;Actg1;Actl6b;Atf2;Atp5a1;Atp5b;Atp5c1;Atp5d;Atp5f1;Atp5g1;Atp5g3;Atp5j2;Atp5k;Atp5l;Atp5o;Cnr1;Cox16;Cox5a;Cox5b;Cox6a1;Cox6a2;Cox6c;Cox7b;Creb5;Cyc1;Dpf1;Frs2;Hras;Mapk11;Ndufa1;Ndufa10;Ndufa11;Ndufa13;Ndufa4;Ndufa6;Ndufa8;Ndufa9;Ndufab1;Ndufaf5;Ndufaf6;Ndufb11;Ndufb3;Ndufb4;Ndufb5;Ndufb6;Ndufb7;Ndufb8;Ndufb9;Ndufc1;Ndufc2;Ndufs1;Ndufs2;Ndufs3;Ndufs4;Ndufs5;Ndufs6;Ndufs8;Ndufv1;Ndufv2;Ppargc1a;Prkaa2;Prkaca;Prkacb;Rheb;Rps6ka2;Rps6kb2;Sdhb;Sdhc;Smarcd1;Smarcd3;Uqcr10;Uqcr11;Uqcrc1;Uqcrc2;Uqcrfs1;Uqcrh;Uqcrq
mmu04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?mmu04721+103967+76252+11966+20907+22348+11771+56216+11964+73834+20979+12889+235415+108664+66237+11984+18195+11975+71770+216227+22318+20614+19339+20508+11973	-0.5431204074016939	-2.186951157027392	0	2.435114041986811e-4	55	./Project_wg_result1568400103_GSEA/mmu04721.png	24	103967;76252;11966;20907;22348;11771;56216;11964;73834;20979;12889;235415;108664;66237;11984;18195;11975;71770;216227;22318;20614;19339;20508;11973	Ap2a1;Ap2b1;Atp6v0a1;Atp6v0c;Atp6v0e2;Atp6v1a;Atp6v1b2;Atp6v1d;Atp6v1e1;Atp6v1g2;Atp6v1h;Cplx1;Cplx3;Dnm3;Nsf;Rab3a;Slc17a8;Slc18a3;Slc32a1;Snap25;Stx1a;Stx1b;Syt1;Vamp2
mmu04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04064+18803+12675+240354+16150+21939+17087+21929+68652+17000+230073+24099+17874+21934+117149+26409+16179+21937+106759+19766+19698+18033+17060+12047+22033+225471+21898+12042+12475+19697+18792+12229+20963+22030+266632+12633+217069+12044+17096+234779+11796+53859+105844+15894+18035+22196+11545+59004	0.49863426378397835	2.2111134297626247	0	2.570231157095148e-4	77	./Project_wg_result1568400103_GSEA/mmu04064.png	47	18803;12675;240354;16150;21939;17087;21929;68652;17000;230073;24099;17874;21934;117149;26409;16179;21937;106759;19766;19698;18033;17060;12047;22033;225471;21898;12042;12475;19697;18792;12229;20963;22030;266632;12633;217069;12044;17096;234779;11796;53859;105844;15894;18035;22196;11545;59004	Bcl10;Bcl2a1a;Bcl2a1d;Birc3;Blnk;Btk;Card10;Cd14;Cd40;Cflar;Chuk;Ddx58;Icam1;Ikbkb;Irak1;Irak4;Ltbr;Ly96;Lyn;Malt1;Map3k14;Map3k7;Myd88;Nfkb1;Nfkbia;Parp1;Pias4;Plau;Plcg1;Plcg2;Rela;Relb;Ripk1;Syk;Tab2;Ticam1;Ticam2;Tirap;Tlr4;Tnfaip3;Tnfrsf11a;Tnfrsf1a;Tnfsf13b;Traf2;Traf5;Trim25;Ube2i
mmu00260	Glycine, serine and threonine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00260+237940+100678+236539+257635+27364+14431+434437+13382+17161+68133+104174+110695+12183+109731+12411+18648+107272	-0.5814520214128883	-2.1203177386987617	0	3.478734345695444e-4	31	./Project_wg_result1568400103_GSEA/mmu00260.png	17	237940;100678;236539;257635;27364;14431;434437;13382;17161;68133;104174;110695;12183;109731;12411;18648;107272	Aldh7a1;Amt;Aoc2;Bpgm;Cbs;Dld;Gamt;Gcsh;Gldc;Maoa;Maob;Pgam1;Phgdh;Psat1;Psph;Sdsl;Srr
mmu05330	Allograft rejection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05330+15042+15001+21939+12519+14991+14998+12524+15040+14999+14969+15018+15002+14961+15000+14960+14964+14972+15039+15015	0.6568801883381414	2.17366064706059	0	4.406110555020254e-4	21	./Project_wg_result1568400103_GSEA/mmu05330.png	19	15042;15001;21939;12519;14991;14998;12524;15040;14999;14969;15018;15002;14961;15000;14960;14964;14972;15039;15015	Cd40;Cd80;Cd86;H2-Aa;H2-Ab1;H2-D1;H2-DMa;H2-DMb1;H2-DMb2;H2-Eb1;H2-K1;H2-M3;H2-Oa;H2-Ob;H2-Q4;H2-Q7;H2-T22;H2-T23;H2-T24
