geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
mmu04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04612+13040+19141+15015+14972+21355+14999+12010+14991+15040+14969+15525+21354+12330+15002+110557+15001+21356+14828+13039+14960+16149+621823+14964+14827+14961+19727+12317+15516+65972+14998	0.6596030253533506	2.382642097848502	0	0	61	./Project_wg_result1568160481_GSEA/mmu04612.png	30	13040;19141;15015;14972;21355;14999;12010;14991;15040;14969;15525;21354;12330;15002;110557;15001;21356;14828;13039;14960;16149;621823;14964;14827;14961;19727;12317;15516;65972;14998	B2m;Calr;Canx;Cd74;Ctsl;Ctss;H2-Aa;H2-Ab1;H2-D1;H2-DMa;H2-DMb1;H2-Eb1;H2-K1;H2-M3;H2-Oa;H2-Ob;H2-Q4;H2-Q6;H2-T23;Hsp90ab1;Hspa4;Hspa5;Ifi30;Lgmn;Pdia3;Psme2b;Rfxank;Tap1;Tap2;Tapbp
mmu04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04621+18439+72512+12370+16440+13058+16451+216799+332579+12362+21898+17948+66824+229900+226691+18797+15976+195046+59125+19766+17951+383619+13057+14469+56480+14082+54131+16391+11796+246730+24014+20846+637515+18033+17952+11848+228607+55932+266632+59079+54721+22368+59027+20293+192656+56338+22033+18035+16150+16173+16151+68652+56532+15516+19697+22034+246727+20847+12363+66724+54123+18753+28240+21929+15519+12675+270151+16476+13030+69146+20296+23960+12364+26416+26409+18796+257632+71914+20304	0.5749984531194363	2.3212928582633716	0	0	143	./Project_wg_result1568160481_GSEA/mmu04621.png	78	18439;72512;12370;16440;13058;16451;216799;332579;12362;21898;17948;66824;229900;226691;18797;15976;195046;59125;19766;17951;383619;13057;14469;56480;14082;54131;16391;11796;246730;24014;20846;637515;18033;17952;11848;228607;55932;266632;59079;54721;22368;59027;20293;192656;56338;22033;18035;16150;16173;16151;68652;56532;15516;19697;22034;246727;20847;12363;66724;54123;18753;28240;21929;15519;12675;270151;16476;13030;69146;20296;23960;12364;26416;26409;18796;257632;71914;20304	Aim2;Antxr2;Birc3;Card9;Casp1;Casp12;Casp4;Casp8;Ccl12;Ccl2;Ccl5;Chuk;Ctsb;Cyba;Cybb;Erbin;Fadd;Gbp2;Gbp3;Gbp7;Gsdmd;Hsp90aa1;Hsp90ab1;Ifi207;Ifnar2;Ikbkb;Ikbkg;Il18;Irak4;Irf3;Irf7;Irf9;Itpr3;Jak1;Jun;Map3k7;Mapk14;Mavs;Naip2;Naip5;Naip6;Nampt;Nek7;Nfkb1;Nfkbia;Nlrp1a;Nlrp1b;Nlrp3;Nlrx1;Nod2;Oas1a;Oas1g;Oas3;P2rx7;Plcb2;Plcb3;Prkcd;Pycard;Rela;Rhoa;Ripk1;Ripk2;Ripk3;Rnasel;Stat1;Stat2;Tab2;Tab3;Tbk1;Tlr4;Tmem173;Tnfaip3;Traf5;Traf6;Trpm2;Trpv2;Txnip;Tyk2
mmu05145	Toxoplasmosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05145+30955+16403+12370+16451+24088+11689+21803+104709+21898+14999+16155+12367+16412+15979+16154+15944+14969+15002+226519+11796+15001+20846+18033+14960+12774+266632+54721+320207+16145+14961+16452+20848+18035+16150+16151+68652+19697+22034+14998+14678	0.5987556993765544	2.320323813770948	0	0	99	./Project_wg_result1568160481_GSEA/mmu05145.png	40	30955;16403;12370;16451;24088;11689;21803;104709;21898;14999;16155;12367;16412;15979;16154;15944;14969;15002;226519;11796;15001;20846;18033;14960;12774;266632;54721;320207;16145;14961;16452;20848;18035;16150;16151;68652;19697;22034;14998;14678	Alox5;Birc3;Casp3;Casp8;Ccr5;Gnai2;H2-Aa;H2-Ab1;H2-DMa;H2-DMb1;H2-Eb1;H2-Oa;H2-Ob;Ifngr1;Igtp;Ikbkb;Ikbkg;Il10ra;Il10rb;Irak4;Irgm1;Itga6;Itgb1;Jak1;Jak2;Lamc1;Nfkb1;Nfkbia;Pik3cg;Pik3r5;Pik3r6;Rela;Stat1;Stat3;Tab2;Tgfb1;Tlr2;Tlr4;Traf6;Tyk2
mmu05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?mmu05164+15894+71586+230073+16451+170743+216799+12362+21898+14999+15979+66824+14969+15976+18707+19106+217069+56480+54131+15002+16391+16175+246730+24014+15001+20846+18033+14960+228607+266632+13665+54721+22035+232989+20293+14961+16452+142980+11461+18035+16150+16173+53817+66679+12914+100037258+19697+14998+246727+18706+20847+117198+18708+54123+15945+270151+16476+18750+26397+20296+23960+12702+27103	0.5771892313107866	2.3162289320316884	0	0	135	./Project_wg_result1568160481_GSEA/mmu05164.png	62	15894;71586;230073;16451;170743;216799;12362;21898;14999;15979;66824;14969;15976;18707;19106;217069;56480;54131;15002;16391;16175;246730;24014;15001;20846;18033;14960;228607;266632;13665;54721;22035;232989;20293;14961;16452;142980;11461;18035;16150;16173;53817;66679;12914;100037258;19697;14998;246727;18706;20847;117198;18708;54123;15945;270151;16476;18750;26397;20296;23960;12702;27103	Actb;Casp1;Ccl12;Ccl2;Crebbp;Cxcl10;Ddx39b;Ddx58;Dnajc3;Eif2ak2;Eif2ak4;Eif2s1;H2-Aa;H2-Ab1;H2-DMa;H2-DMb1;H2-Eb1;H2-Oa;H2-Ob;Hnrnpul1;Icam1;Ifih1;Ifnar2;Ifngr1;Ikbkb;Il18;Il1a;Irak4;Irf3;Irf7;Irf9;Ivns1abp;Jak1;Jak2;Jun;Map2k3;Mavs;Nfkb1;Nfkbia;Nlrp3;Nlrx1;Oas1a;Oas1g;Oas3;Pik3ca;Pik3cd;Pik3r1;Prkca;Pycard;Rae1;Rela;Rnasel;Socs3;Stat1;Stat2;Tbk1;Tlr3;Tlr4;Tlr7;Tnfsf10;Trim25;Tyk2
mmu04142	Lysosome	http://www.kegg.jp/kegg-bin/show_pathway?mmu04142+15212+13040+16792+19141+18173+13423+67300+11886+13032+27060+13033+12514+11765+13036+50917+192654+14466+11881+64138+17159+27419+75612+67963+13039+110006+16784+56464+11432+21871+229445+12492+14667+11774+16889+17939+19156+15932+53599+12091+110173+11593+12757+27029+19025+56722+19063+211286+15211+12512+11766	0.577161331410152	2.293089275284293	0	0	115	./Project_wg_result1568160481_GSEA/mmu04142.png	50	15212;13040;16792;19141;18173;13423;67300;11886;13032;27060;13033;12514;11765;13036;50917;192654;14466;11881;64138;17159;27419;75612;67963;13039;110006;16784;56464;11432;21871;229445;12492;14667;11774;16889;17939;19156;15932;53599;12091;110173;11593;12757;27029;19025;56722;19063;211286;15211;12512;11766	Acp2;Aga;Ap1g1;Ap1g2;Ap3b1;Arsb;Asah1;Atp6v0a2;Cd164;Cd63;Cd68;Cln5;Clta;Cltc;Ctsa;Ctsc;Ctsd;Ctsf;Ctsh;Ctsl;Ctso;Ctss;Ctsz;Dnase2a;Galns;Gba;Glb1;Gm2a;Gns;Gusb;Hexa;Hexb;Idua;Lamp2;Laptm5;Lgmn;Lipa;Litaf;Man2b1;Manba;Naga;Naglu;Npc2;Pla2g15;Ppt1;Psap;Scarb2;Sgsh;Slc11a1;Tcirg1
mmu04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04064+234779+12229+12475+15894+21934+230073+20963+21898+17096+12045+19766+17060+225471+217069+11796+18033+12633+12044+266632+240354+11920+18803+12042+24099+108723+18792+22033+18035+16150+16151+68652+19697+12047+22034+18761+66724+71609+21929+12675+19698	0.6040155192496737	2.2735285552035522	0	0	88	./Project_wg_result1568160481_GSEA/mmu04064.png	40	234779;12229;12475;15894;21934;230073;20963;21898;17096;12045;19766;17060;225471;217069;11796;18033;12633;12044;266632;240354;11920;18803;12042;24099;108723;18792;22033;18035;16150;16151;68652;19697;12047;22034;18761;66724;71609;21929;12675;19698	Atm;Bcl10;Bcl2a1a;Bcl2a1b;Bcl2a1d;Birc3;Blnk;Btk;Card11;Cd14;Cflar;Chuk;Ddx58;Icam1;Ikbkb;Ikbkg;Irak4;Lyn;Malt1;Nfkb1;Nfkbia;Plau;Plcg1;Plcg2;Prkcq;Rela;Relb;Ripk1;Syk;Tab2;Tab3;Ticam2;Tlr4;Tnfaip3;Tnfrsf11a;Tnfsf13b;Tradd;Traf5;Traf6;Trim25
mmu05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05134+16409+16414+12370+12475+24088+12362+21898+17948+12367+66824+17951+12369+18033+17952+53791+18035+16173+13627+19697+19324+269523	0.6556786184084163	2.269941877848595	0	0	50	./Project_wg_result1568160481_GSEA/mmu05134.png	21	16409;16414;12370;12475;24088;12362;21898;17948;12367;66824;17951;12369;18033;17952;53791;18035;16173;13627;19697;19324;269523	Casp1;Casp3;Casp7;Casp8;Cd14;Eef1a1;Il18;Itgam;Itgb2;Naip2;Naip5;Naip6;Nfkb1;Nfkbia;Pycard;Rab1a;Rela;Tlr2;Tlr4;Tlr5;Vcp
mmu05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05168+15161+12370+15015+71586+14972+230073+81897+20020+16451+24088+21355+14999+14991+12367+15979+15040+14969+15976+231805+19106+14886+21354+56480+14082+54131+15002+16391+15387+246730+24014+110557+15001+20846+18033+14960+16149+228607+252870+13665+54721+16168+12566+14964+20293+22059+14961+67996+57317+16452+142980+22033+18035+16150+16151+68652+12914+230979+19697+22034+14998+12534+246727+18636+20847+54123+15312+19294	0.5505939063778437	2.256975426270536	0	0	163	./Project_wg_result1568160481_GSEA/mmu05168.png	67	15161;12370;15015;71586;14972;230073;81897;20020;16451;24088;21355;14999;14991;12367;15979;15040;14969;15976;231805;19106;14886;21354;56480;14082;54131;15002;16391;15387;246730;24014;110557;15001;20846;18033;14960;16149;228607;252870;13665;54721;16168;12566;14964;20293;22059;14961;67996;57317;16452;142980;22033;18035;16150;16151;68652;12914;230979;19697;22034;14998;12534;246727;18636;20847;54123;15312;19294	Casp3;Casp8;Ccl12;Cd74;Cdk1;Cdk2;Cfp;Crebbp;Ddx58;Eif2ak2;Eif2s1;Fadd;Gtf2i;H2-Aa;H2-Ab1;H2-D1;H2-DMa;H2-DMb1;H2-Eb1;H2-K1;H2-M3;H2-Oa;H2-Ob;H2-Q4;H2-Q6;H2-T23;Hcfc1;Hmgn1;Hnrnpk;Ifih1;Ifnar2;Ifngr1;Ikbkb;Ikbkg;Il15;Irf3;Irf7;Irf9;Jak1;Jak2;Mavs;Nectin2;Nfkb1;Nfkbia;Oas1a;Oas3;Pilra;Polr2a;Rela;Rnasel;Srsf4;Srsf6;Stat1;Stat2;Tab2;Tap1;Tap2;Tbk1;Tlr2;Tlr3;Tlr9;Tnfrsf14;Traf5;Traf6;Trp53;Tyk2;Usp7
mmu04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04622+72512+12370+71586+230073+13205+19766+217069+56480+14082+54131+26401+18033+80861+228607+18035+16150+16151+19697+22034+54123+71609+15945+12675+270151	0.6386605694869272	2.2188294495767393	0	0	48	./Project_wg_result1568160481_GSEA/mmu04622.png	24	72512;12370;71586;230073;13205;19766;217069;56480;14082;54131;26401;18033;80861;228607;18035;16150;16151;19697;22034;54123;71609;15945;12675;270151	Casp8;Chuk;Cxcl10;Ddx3x;Ddx58;Dhx58;Fadd;Ifih1;Ikbkb;Ikbkg;Irf3;Irf7;Map3k1;Mavs;Nfkb1;Nfkbia;Nlrx1;Rela;Ripk1;Tbk1;Tmem173;Tradd;Traf6;Trim25
mmu04670	Leukocyte transendothelial migration	http://www.kegg.jp/kegg-bin/show_pathway?mmu04670+16409+16414+234779+17698+17970+19354+15894+22325+16456+17969+22324+13058+16412+20469+19878+74734+19353+18707+19877+11855+13057+215449+11848+17972+12388+16401+18803+12385+12540+11461+19303+67268+18706+12767+14678+18708	0.5858170525609054	2.2177670582293665	0	0	93	./Project_wg_result1568160481_GSEA/mmu04670.png	36	16409;16414;234779;17698;17970;19354;15894;22325;16456;17969;22324;13058;16412;20469;19878;74734;19353;18707;19877;11855;13057;215449;11848;17972;12388;16401;18803;12385;12540;11461;19303;67268;18706;12767;14678;18708	Actb;Arhgap5;Cdc42;Ctnna1;Ctnnd1;Cxcr4;Cyba;Cybb;F11r;Gnai2;Icam1;Itga4;Itgam;Itgb1;Itgb2;Msn;Myl12a;Ncf1;Ncf2;Ncf4;Pik3ca;Pik3cd;Pik3r1;Plcg1;Plcg2;Pxn;Rac1;Rac2;Rap1b;Rhoa;Rhoh;Rock1;Rock2;Sipa1;Vav1;Vav2
mmu04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?mmu04659+21812+16194+16190+16451+21803+14999+15979+21813+14969+18037+60504+16453+15002+18018+15001+20846+18033+20852+14960+54721+16364+12394+18803+14961+16452+20848+18035+16150+16151+17126+15516+19697+14998+18761+18019+16195+15519+16186+12675+17127+16476+15251+20850	0.5766734200725898	2.2165022585613725	0	0	91	./Project_wg_result1568160481_GSEA/mmu04659.png	43	21812;16194;16190;16451;21803;14999;15979;21813;14969;18037;60504;16453;15002;18018;15001;20846;18033;20852;14960;54721;16364;12394;18803;14961;16452;20848;18035;16150;16151;17126;15516;19697;14998;18761;18019;16195;15519;16186;12675;17127;16476;15251;20850	Chuk;H2-Aa;H2-Ab1;H2-DMa;H2-DMb1;H2-Eb1;H2-Oa;H2-Ob;Hif1a;Hsp90aa1;Hsp90ab1;Ifngr1;Ikbkb;Ikbkg;Il21r;Il2rg;Il4ra;Il6ra;Il6st;Irf4;Jak1;Jak2;Jak3;Jun;Nfatc1;Nfatc2;Nfkb1;Nfkbia;Nfkbie;Plcg1;Prkcq;Rela;Runx1;Smad2;Smad3;Stat1;Stat3;Stat5a;Stat6;Tgfb1;Tgfbr1;Tgfbr2;Tyk2
